Timestamp,Milliseconds,LinLeft,LinRight,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2025-10-05 17:33:03,418,20305,20244,0.974,0.017,-0.114,-11.841,-3.967,1.892
2025-10-05 17:33:03,437,20285,20244,1.001,-0.02,-0.102,-11.963,-1.16,0.671
2025-10-05 17:33:03,456,20285,20244,0.951,0.014,-0.083,-12.329,1.892,1.953
2025-10-05 17:33:03,475,20285,20244,1.021,-0.011,-0.075,-11.78,0.916,0.244
2025-10-05 17:33:03,494,20305,20244,0.998,0.006,-0.104,-12.085,-3.479,2.136
2025-10-05 17:33:03,513,20305,20244,0.98,0.015,-0.12,-11.902,0,1.282
2025-10-05 17:33:03,532,20305,20244,1.016,-0.025,-0.039,-12.085,-0.793,2.93
2025-10-05 17:33:03,551,20285,20244,0.983,0.005,-0.065,-12.634,-0.732,2.014
2025-10-05 17:33:03,570,20305,20244,0.998,-0.034,-0.077,-12.024,-2.014,1.953
2025-10-05 17:33:03,589,20285,20244,1.005,-0.003,-0.021,-12.146,-0.183,1.77
2025-10-05 17:33:03,607,20305,20244,0.969,-0.037,-0.09,-12.085,1.587,1.526
2025-10-05 17:33:03,627,20305,20244,0.962,0.008,-0.046,-12.024,-0.61,1.648
2025-10-05 17:33:03,646,20285,20244,1.037,-0.039,-0.032,-11.78,1.16,1.343
2025-10-05 17:33:03,664,20305,20244,0.958,-0.005,-0.077,-11.719,-0.061,1.221
2025-10-05 17:33:03,684,20305,20244,1.002,-0.041,-0.037,-11.719,0.427,1.648
2025-10-05 17:33:03,703,20305,20244,0.951,-0.015,-0.098,-12.085,0.732,0.916
2025-10-05 17:33:03,722,20305,20244,1,-0.043,-0.024,-11.841,1.953,0.732
2025-10-05 17:33:03,741,20285,20244,1.031,-0.016,0.006,-12.207,3.113,0.549
2025-10-05 17:33:03,760,20285,20244,1.041,-0.032,-0.067,-11.414,-0.122,0.427
2025-10-05 17:33:03,779,20305,20244,0.986,-0.009,-0.091,-11.78,1.77,0.977
2025-10-05 17:33:03,798,20305,20244,0.977,-0.036,-0.084,-10.681,0.427,-0.732
2025-10-05 17:33:03,816,20285,20244,0.969,-0.028,-0.147,-11.841,-1.831,0.183
2025-10-05 17:33:03,836,20285,20244,1.019,0.011,-0.074,-11.475,-2.93,0.122
2025-10-05 17:33:03,855,20305,20244,1.057,-0.019,-0.034,-12.085,2.38,0.122
2025-10-05 17:33:03,873,20285,20244,0.982,0.019,-0.094,-12.329,3.113,0.305
2025-10-05 17:33:03,893,20285,20244,0.98,0.023,-0.091,-11.719,-1.404,0.122
2025-10-05 17:33:03,912,20305,20244,0.991,0.027,-0.063,-11.658,2.747,0.427
2025-10-05 17:33:03,930,20305,20244,1.003,-0.007,-0.101,-11.414,-0.183,-0.183
2025-10-05 17:33:03,950,20305,20244,0.966,-0.028,-0.098,-11.597,-1.404,0.488
2025-10-05 17:33:03,969,20305,20244,0.933,-0.03,-0.112,-11.353,-1.16,0.488
2025-10-05 17:33:03,988,20285,20244,0.976,-0.054,-0.099,-11.902,3.235,0
2025-10-05 17:33:03,1007,20305,20244,0.98,-0.005,-0.051,-12.695,2.686,0.183
2025-10-05 17:33:04,19,20305,20244,1.043,-0.024,-0.092,-12.817,1.465,-0.122
2025-10-05 17:33:04,38,20305,20244,0.974,0.054,-0.12,-13,3.235,0.549
2025-10-05 17:33:04,57,20305,20244,0.982,0.017,-0.132,-12.329,3.418,-0.183
2025-10-05 17:33:04,76,20285,20244,0.991,0.038,-0.146,-12.024,-1.221,1.526
2025-10-05 17:33:04,95,20305,20244,1.006,0.007,-0.122,-10.437,-2.197,0.366
2025-10-05 17:33:04,113,20305,20244,0.999,-0.03,-0.123,-10.681,0.122,1.282
2025-10-05 17:33:04,133,20285,20244,1.01,-0.018,-0.084,-10.803,-0.427,1.465
2025-10-05 17:33:04,152,20305,20244,1.036,-0.044,-0.071,-11.597,2.747,1.099
2025-10-05 17:33:04,170,20285,20244,0.978,-0.03,-0.125,-11.414,0.122,1.709
2025-10-05 17:33:04,190,20305,20244,0.985,-0.021,-0.119,-12.146,2.441,1.709
2025-10-05 17:33:04,209,20305,20244,0.977,0.006,-0.055,-11.719,2.563,1.038
2025-10-05 17:33:04,228,20305,20244,1.002,-0.015,-0.077,-12.024,3.296,1.16
2025-10-05 17:33:04,247,20305,20244,0.984,0.027,-0.046,-11.902,0.854,1.709
2025-10-05 17:33:04,266,20305,20244,1,-0.022,-0.09,-11.23,-1.892,1.343
2025-10-05 17:33:04,285,20305,20244,0.967,0.001,-0.122,-11.841,-1.099,1.709
2025-10-05 17:33:04,304,20305,20244,1.016,-0.04,-0.05,-11.597,2.136,0.732
2025-10-05 17:33:04,323,20285,20244,0.991,-0.021,-0.138,-12.39,3.113,1.587
2025-10-05 17:33:04,342,20305,20244,0.976,-0.036,-0.133,-12.451,-2.136,0.916
2025-10-05 17:33:04,360,20285,20244,0.975,-0.01,-0.098,-12.634,-2.93,0.61
2025-10-05 17:33:04,380,20305,20244,0.994,-0.004,-0.103,-11.23,0.732,1.77
2025-10-05 17:33:04,399,20305,20244,1.006,0.019,-0.111,-11.23,-0.427,1.526
2025-10-05 17:33:04,418,20305,20244,1.007,-0,-0.095,-10.071,0.305,1.404
2025-10-05 17:33:04,437,20285,20244,1.002,0.005,-0.089,-10.498,-1.892,1.282
2025-10-05 17:33:04,456,20305,20244,0.976,-0.046,-0.101,-9.644,0.305,0.916
2025-10-05 17:33:04,474,20285,20244,0.979,-0.054,-0.13,-10.315,-1.221,0.427
2025-10-05 17:33:04,494,20305,20244,0.981,-0.046,-0.095,-10.01,-3.54,0.671
2025-10-05 17:33:04,513,20305,20244,0.954,-0.023,-0.163,-10.071,-2.319,0.793
2025-10-05 17:33:04,532,20305,20244,0.985,0.013,-0.092,-9.338,2.258,0.366
2025-10-05 17:33:04,551,20285,20244,0.98,-0.011,-0.092,-8.789,-0.854,-0.488
2025-10-05 17:33:04,570,20305,20244,1.014,-0.007,-0.079,-7.874,1.526,0.061
2025-10-05 17:33:04,589,20285,20244,1.014,-0.035,-0.093,-7.324,0.183,-0.183
2025-10-05 17:33:04,608,20285,20244,0.983,-0.041,-0.114,-6.897,-1.282,-0.061
2025-10-05 17:33:04,627,20305,20244,1.011,-0.034,-0.066,-6.836,-2.625,0.061
2025-10-05 17:33:04,646,20305,20244,0.992,-0.031,-0.078,-6.714,1.465,0.183
2025-10-05 17:33:04,665,20285,20244,1.016,-0.026,-0.065,-6.775,4.883,-0.793
2025-10-05 17:33:04,684,20285,20244,0.979,-0.008,-0.081,-6.531,4.272,-0.122
2025-10-05 17:33:04,703,20305,20244,1.059,-0.037,-0.027,-6.531,3.906,-0.427
2025-10-05 17:33:04,722,20305,20244,0.993,-0.01,-0.068,-6.348,-0.427,-0.366
2025-10-05 17:33:04,741,20305,20244,1.011,-0.039,-0.093,-6.409,-3.845,-0.549
2025-10-05 17:33:04,760,20305,20244,0.972,0.022,-0.123,-7.08,-2.563,0.793
2025-10-05 17:33:04,779,20305,20244,0.997,-0.036,-0.101,-6.287,1.16,-0.549
2025-10-05 17:33:04,798,20305,20244,1.007,0.021,-0.068,-6.897,1.892,0.854
2025-10-05 17:33:04,817,20305,20244,0.992,-0.041,-0.112,-5.737,2.136,-0.366
2025-10-05 17:33:04,836,20305,20244,0.995,-0.031,-0.135,-6.287,1.892,0.427
2025-10-05 17:33:04,855,20305,20244,0.945,-0.043,-0.155,-4.883,-0.122,-0.61
2025-10-05 17:33:04,874,20305,20244,1.008,-0.037,-0.134,-5.798,-2.93,1.465
2025-10-05 17:33:04,893,20305,20244,0.979,0.003,-0.108,-5.737,-2.686,-0.122
2025-10-05 17:33:04,912,20305,20244,0.984,-0.026,-0.079,-6.042,0.427,2.014
2025-10-05 17:33:04,931,20305,20244,0.966,-0.026,-0.151,-6.042,-1.038,0.061
2025-10-05 17:33:04,950,20305,20244,0.973,0.003,-0.145,-6.409,0.244,1.465
2025-10-05 17:33:04,969,20285,20244,1.021,-0.022,-0.131,-6.104,1.465,0.854
2025-10-05 17:33:04,988,20305,20244,0.998,-0.019,-0.112,-5.981,1.648,0.793
2025-10-05 17:33:05,18,20305,20244,1.006,-0.005,-0.111,-5.798,0.244,1.282
2025-10-05 17:33:05,37,20305,20244,0.939,-0.022,-0.119,-5.92,-2.502,0.732
2025-10-05 17:33:05,56,20305,20244,0.991,-0.011,-0.142,-6.042,-2.808,1.526
2025-10-05 17:33:05,75,20305,20244,0.968,-0.027,-0.14,-6.47,-2.625,1.648
2025-10-05 17:33:05,94,20305,20244,1.004,-0.037,-0.119,-6.775,-0.916,1.221
2025-10-05 17:33:05,113,20305,20244,1.007,-0.008,-0.082,-7.08,-1.282,2.197
2025-10-05 17:33:05,132,20305,20244,0.969,-0.021,-0.082,-6.592,1.099,1.465
2025-10-05 17:33:05,151,20305,20244,0.986,0.018,-0.078,-6.714,0.854,2.014
2025-10-05 17:33:05,170,20305,20244,1.004,-0.019,-0.079,-6.226,1.16,1.221
2025-10-05 17:33:05,189,20305,20244,1.013,-0.008,-0.095,-7.141,-0.244,2.441
2025-10-05 17:33:05,208,20305,20244,0.998,-0.056,-0.082,-7.568,0.305,1.77
2025-10-05 17:33:05,227,20305,20244,0.991,-0.026,-0.082,-8.606,0.488,2.136
2025-10-05 17:33:05,245,20305,20244,0.979,-0.072,-0.104,-8.423,1.709,1.038
2025-10-05 17:33:05,265,20305,20244,1.035,-0.024,-0.106,-8.118,1.221,1.526
2025-10-05 17:33:05,284,20305,20244,0.998,-0.036,-0.112,-6.836,-0.183,1.038
2025-10-05 17:33:05,303,20285,20244,0.973,-0.004,-0.134,-5.981,-1.953,1.221
2025-10-05 17:33:05,322,20305,20244,0.935,-0.034,-0.126,-4.944,-0.488,0.244
2025-10-05 17:33:05,341,20305,20244,0.977,-0.047,-0.142,-3.906,-1.404,0.671
2025-10-05 17:33:05,360,20305,20244,1.015,-0.061,-0.117,-3.906,-0.549,-0.183
2025-10-05 17:33:05,379,20305,20244,0.985,-0.069,-0.126,-3.906,0.366,0.549
2025-10-05 17:33:05,398,20305,20244,0.972,-0.051,-0.1,-4.333,-0.366,-0.366
2025-10-05 17:33:05,417,20305,20244,0.965,-0.043,-0.108,-4.211,-0.854,0.244
2025-10-05 17:33:05,436,20305,20244,1.012,-0.007,-0.078,-4.822,-0.427,-0.305
2025-10-05 17:33:05,455,20305,20244,1,-0.019,-0.117,-4.211,-1.038,0.366
2025-10-05 17:33:05,474,20285,20244,0.984,0.002,-0.094,-4.15,0.366,-0.549
2025-10-05 17:33:05,493,20305,20244,0.998,-0.027,-0.104,-3.418,0.854,0.244
2025-10-05 17:33:05,511,20305,20244,0.996,-0.014,-0.093,-3.662,-0.427,-0.366
2025-10-05 17:33:05,531,20305,20244,1.01,-0.057,-0.119,-3.479,-1.16,0.061
2025-10-05 17:33:05,550,20305,20244,0.996,-0.031,-0.096,-4.028,0.061,-0.488
2025-10-05 17:33:05,569,20305,20244,0.992,-0.065,-0.106,-3.845,1.16,0.061
2025-10-05 17:33:05,588,20305,20244,1.004,-0.016,-0.091,-4.456,1.77,-0.183
2025-10-05 17:33:05,607,20305,20244,0.994,-0.044,-0.097,-3.845,2.747,0.305
2025-10-05 17:33:05,626,20305,20244,0.987,-0.007,-0.107,-3.906,1.709,-0.366
2025-10-05 17:33:05,645,20305,20244,0.997,-0.06,-0.12,-3.967,1.526,0.366
2025-10-05 17:33:05,664,20305,20244,0.996,-0.035,-0.11,-4.456,1.587,0
2025-10-05 17:33:05,683,20305,20244,0.99,-0.07,-0.126,-4.822,2.93,0.122
2025-10-05 17:33:05,702,20305,20244,0.98,-0.02,-0.113,-5.554,1.892,-0.427
2025-10-05 17:33:05,721,20305,20244,0.998,-0.027,-0.113,-6.104,2.197,-0.061
2025-10-05 17:33:05,740,20305,20244,0.978,-0.005,-0.12,-6.226,1.587,-0.427
2025-10-05 17:33:05,759,20305,20244,0.999,-0.023,-0.126,-6.653,0.671,-0.061
2025-10-05 17:33:05,778,20305,20244,1.002,-0.012,-0.098,-6.653,1.587,-0.183
2025-10-05 17:33:05,797,20305,20244,1.014,-0.021,-0.063,-7.141,2.014,0.61
2025-10-05 17:33:05,816,20305,20244,0.942,-0.024,-0.11,-7.629,1.16,-0.305
2025-10-05 17:33:05,835,20305,20244,0.99,-0.027,-0.098,-7.568,0.549,0.488
2025-10-05 17:33:05,854,20305,20244,1.004,-0.03,-0.093,-7.385,0.061,0
2025-10-05 17:33:05,873,20305,20244,0.984,-0.023,-0.115,-7.629,0.305,0.427
2025-10-05 17:33:05,892,20305,20244,0.977,-0.013,-0.112,-7.446,-0.183,-0.366
2025-10-05 17:33:05,911,20305,20244,0.989,-0.045,-0.092,-8.24,0.732,-0.793
2025-10-05 17:33:05,929,20305,20244,1.011,-0.028,-0.077,-8.118,1.526,-0.793
2025-10-05 17:33:05,949,20305,20244,1.004,-0.038,-0.071,-8.789,0.366,0.488
2025-10-05 17:33:05,968,20305,20244,0.988,-0.031,-0.069,-8.24,0.61,-0.061
2025-10-05 17:33:05,987,20305,20244,0.968,0.028,-0.102,-8.728,-0.244,0.793
2025-10-05 17:33:05,1006,20305,20244,1.02,-0.01,-0.094,-8.118,-0.183,0.366
2025-10-05 17:33:06,18,20305,20244,0.979,0.012,-0.096,-8.667,0,0.916
2025-10-05 17:33:06,37,20305,20244,0.98,-0.047,-0.096,-8.362,-0.977,0.427
2025-10-05 17:33:06,56,20305,20244,0.989,-0.013,-0.09,-8.667,0.61,1.587
2025-10-05 17:33:06,75,20305,20244,1.008,-0.044,-0.062,-8.301,0.061,0.305
2025-10-05 17:33:06,94,20305,20244,0.979,-0.021,-0.092,-8.484,-0.366,0.916
2025-10-05 17:33:06,113,20305,20244,0.998,-0.038,-0.07,-8.24,-0.854,0.977
2025-10-05 17:33:06,132,20305,20244,1.012,-0.022,-0.071,-8.728,-0.366,1.16
2025-10-05 17:33:06,151,20305,20244,0.982,-0.029,-0.078,-7.996,0.061,0.916
2025-10-05 17:33:06,170,20305,20244,0.975,-0.022,-0.086,-8.301,-0.244,1.282
2025-10-05 17:33:06,189,20305,20244,0.993,-0.033,-0.061,-7.935,-0.427,0.427
2025-10-05 17:33:06,208,20305,20244,0.991,-0.015,-0.073,-8.728,-0.61,1.343
2025-10-05 17:33:06,227,20305,20244,0.969,-0.048,-0.075,-8.179,-0.671,1.221
2025-10-05 17:33:06,246,20305,20244,1.006,-0.01,-0.061,-8.667,-0.122,0.854
2025-10-05 17:33:06,264,20305,20244,0.976,-0.035,-0.08,-8.179,0.427,1.221
2025-10-05 17:33:06,284,20305,20244,0.993,-0.008,-0.052,-8.179,-0.427,0.732
2025-10-05 17:33:06,303,20305,20244,0.983,-0.045,-0.069,-7.935,-1.465,0.244
2025-10-05 17:33:06,322,20305,20244,0.977,-0.025,-0.1,-7.874,-1.099,1.282
2025-10-05 17:33:06,340,20305,20244,0.988,-0.046,-0.076,-7.385,0.244,0.488
2025-10-05 17:33:06,360,20305,20244,0.99,-0.022,-0.069,-7.568,-0.122,0.793
2025-10-05 17:33:06,379,20305,20244,1.016,-0.033,-0.073,-7.446,1.587,0.671
2025-10-05 17:33:06,398,20305,20244,0.975,-0.021,-0.08,-8.423,0.977,1.038
2025-10-05 17:33:06,417,20305,20244,0.988,-0.021,-0.08,-7.751,-0.977,0.793
2025-10-05 17:33:06,436,20305,20244,0.991,-0.01,-0.101,-8.362,-0.977,1.099
2025-10-05 17:33:06,455,20305,20244,1.007,-0.02,-0.084,-7.874,-0.732,0.854
2025-10-05 17:33:06,474,20305,20244,0.966,-0.029,-0.087,-8.85,-0.366,1.099
2025-10-05 17:33:06,493,20305,20244,0.989,-0.054,-0.073,-8.423,-0.244,0.916
2025-10-05 17:33:06,512,20305,20244,0.984,-0.027,-0.097,-9.644,-0.305,0.916
2025-10-05 17:33:06,531,20305,20244,0.99,-0.062,-0.082,-9.277,0.61,0.854
2025-10-05 17:33:06,550,20305,20244,0.977,-0.009,-0.094,-10.193,1.16,0.427
2025-10-05 17:33:06,568,20305,20244,1.001,-0.042,-0.065,-9.033,1.892,0.732
2025-10-05 17:33:06,588,20305,20244,1.012,0.005,-0.069,-9.827,1.648,0.549
2025-10-05 17:33:06,607,20305,20244,1.013,-0.04,-0.076,-8.85,1.343,0.427
2025-10-05 17:33:06,626,20305,20244,1.02,-0.007,-0.073,-9.583,0.549,0.732
2025-10-05 17:33:06,645,20305,20244,0.975,-0.042,-0.088,-8.972,0.671,0.793
2025-10-05 17:33:06,664,20305,20244,1.012,-0.024,-0.083,-9.399,0.793,0.61
2025-10-05 17:33:06,683,20305,20244,0.963,-0.033,-0.098,-9.338,0.427,0.488
2025-10-05 17:33:06,702,20305,20244,0.99,-0.032,-0.098,-9.033,-0.854,0.427
2025-10-05 17:33:06,721,20305,20244,0.973,-0.039,-0.106,-9.644,-1.099,-0.061
2025-10-05 17:33:06,740,20305,20244,1.001,-0.04,-0.061,-9.705,0.061,0.366
2025-10-05 17:33:06,759,20305,20244,0.981,-0.03,-0.081,-9.827,-0.732,0.183
2025-10-05 17:33:06,778,20305,20244,0.987,-0.031,-0.094,-9.338,-1.221,0.671
2025-10-05 17:33:06,797,20305,20244,0.989,0,-0.104,-10.071,-0.305,-0.183
2025-10-05 17:33:06,816,20305,20244,0.996,-0.037,-0.109,-9.399,0.427,0.488
2025-10-05 17:33:06,835,20305,20244,1.022,-0.022,-0.089,-9.705,1.709,0.305
2025-10-05 17:33:06,854,20305,20244,0.991,-0.047,-0.092,-9.399,1.282,0.854
2025-10-05 17:33:06,873,20305,20244,1.004,-0.032,-0.075,-9.888,0.793,0.244
2025-10-05 17:33:06,892,20305,20244,1.006,-0.034,-0.078,-9.399,1.892,0.366
2025-10-05 17:33:06,911,20305,20244,1.031,-0.005,-0.123,-9.216,-0.122,0.793
2025-10-05 17:33:06,929,20305,20244,0.984,0.008,-0.118,-8.362,0.122,0
2025-10-05 17:33:06,949,20305,20244,0.96,0.007,-0.13,-7.446,-0.183,0.793
2025-10-05 17:33:06,968,20305,20244,0.965,-0.021,-0.112,-6.836,-1.099,0
2025-10-05 17:33:06,987,20285,20244,0.982,-0.042,-0.11,-6.714,-1.404,0.732
2025-10-05 17:33:06,1006,20305,20244,0.996,-0.054,-0.104,-7.019,-0.427,-0.061
2025-10-05 17:33:07,19,20305,20244,1.031,-0.054,-0.1,-7.324,0.549,0.427
2025-10-05 17:33:07,38,20305,20244,0.981,-0.031,-0.112,-7.324,-1.221,0
2025-10-05 17:33:07,57,20305,20244,0.966,-0.01,-0.118,-6.409,-1.16,0.671
2025-10-05 17:33:07,76,20305,20244,0.944,0.017,-0.116,-5.92,0.061,-0.244
2025-10-05 17:33:07,95,20285,20244,0.989,-0.016,-0.109,-5.066,-1.16,0.366
2025-10-05 17:33:07,114,20305,20244,0.993,-0.026,-0.137,-4.761,-0.244,0.427
2025-10-05 17:33:07,132,20305,20244,1.011,-0.079,-0.112,-4.639,0.427,0.305
2025-10-05 17:33:07,152,20305,20244,0.936,-0.06,-0.123,-4.578,1.892,0.549
2025-10-05 17:33:07,171,20305,20244,0.979,-0.077,-0.12,-4.761,0.854,0.305
2025-10-05 17:33:07,190,20305,20244,0.966,-0.03,-0.133,-4.578,0.366,0.183
2025-10-05 17:33:07,209,20305,20244,1.014,-0.037,-0.117,-3.845,0.305,-0.305
2025-10-05 17:33:07,228,20305,20244,0.951,-0.007,-0.13,-3.235,0.793,-0.244
2025-10-05 17:33:07,247,20305,20244,0.979,-0.015,-0.118,-3.113,0.916,-0.061
2025-10-05 17:33:07,266,20305,20244,0.993,-0.022,-0.121,-2.93,1.526,-0.305
2025-10-05 17:33:07,285,20305,20244,0.97,-0.037,-0.114,-3.601,0.488,0.061
2025-10-05 17:33:07,304,20305,20244,0.986,-0.038,-0.126,-3.906,0.732,-0.122
2025-10-05 17:33:07,323,20305,20244,0.986,-0.034,-0.122,-4.639,0.061,0.671
2025-10-05 17:33:07,342,20305,20244,1,-0.021,-0.11,-5.127,1.16,-0.061
2025-10-05 17:33:07,361,20305,20244,0.981,-0.019,-0.096,-5.493,2.563,0.183
2025-10-05 17:33:07,380,20305,20244,1.008,-0.004,-0.098,-4.944,2.93,0.61
2025-10-05 17:33:07,399,20305,20244,0.995,-0.026,-0.123,-5.31,0.732,0.122
2025-10-05 17:33:07,418,20305,20244,0.978,-0.021,-0.125,-4.761,0.671,1.038
2025-10-05 17:33:07,437,20305,20244,0.957,-0.058,-0.115,-5.493,-0.061,0.061
2025-10-05 17:33:07,456,20305,20244,0.995,-0.036,-0.104,-4.944,-0.488,0.61
2025-10-05 17:33:07,475,20305,20244,0.993,-0.058,-0.096,-5.859,3.052,0
2025-10-05 17:33:07,494,20305,20244,0.996,-0.024,-0.103,-5.737,2.625,0.122
2025-10-05 17:33:07,513,20305,20244,0.978,0.005,-0.095,-5.981,3.174,1.099
2025-10-05 17:33:07,532,20305,20244,0.996,-0.017,-0.1,-5.676,0.122,-0.061
2025-10-05 17:33:07,551,20305,20244,0.974,0.007,-0.135,-5.493,-1.526,0.916
2025-10-05 17:33:07,570,20305,20244,0.961,-0.039,-0.121,-5.249,1.221,1.099
2025-10-05 17:33:07,589,20305,20244,1.03,-0.043,-0.102,-5.737,1.77,0.671
2025-10-05 17:33:07,608,20305,20244,0.965,-0.047,-0.108,-6.226,-1.404,1.221
2025-10-05 17:33:07,627,20305,20244,1.008,-0.045,-0.109,-6.958,-0.977,1.282
2025-10-05 17:33:07,646,20305,20244,0.944,-0.034,-0.092,-7.446,-0.977,0.488
2025-10-05 17:33:07,665,20305,20244,1.026,-0.013,-0.067,-7.446,-1.648,1.831
2025-10-05 17:33:07,684,20305,20244,0.97,-0.034,-0.088,-7.996,-0.61,0.671
2025-10-05 17:33:07,703,20305,20244,1.049,-0.009,-0.076,-7.996,-0.61,1.587
2025-10-05 17:33:07,722,20305,20244,0.956,-0.035,-0.114,-8.301,-0.122,1.282
2025-10-05 17:33:07,740,20305,20244,1.017,-0.025,-0.125,-9.033,-0.793,0.671
2025-10-05 17:33:07,760,20305,20244,1.063,-0.038,-0.138,-8.606,-1.038,0.793
2025-10-05 17:33:07,779,20305,20244,1.005,-0.04,-0.141,-8.423,-0.671,-0.183
2025-10-05 17:33:07,798,20305,20244,1.031,0.006,-0.108,-7.69,1.831,1.404
2025-10-05 17:33:07,817,20305,20244,0.991,-0.015,-0.137,-6.47,1.831,-0.671
2025-10-05 17:33:07,836,20305,20244,0.997,-0.01,-0.103,-4.761,1.221,0.61
2025-10-05 17:33:07,855,20305,20244,0.934,-0.047,-0.055,-3.418,0.793,1.099
2025-10-05 17:33:07,874,20305,20244,0.934,-0.072,0.025,-3.601,0.183,0.671
2025-10-05 17:33:07,893,20305,20244,0.914,-0.068,0.022,-4.578,-0.793,0.61
2025-10-05 17:33:07,912,20305,20244,0.989,-0.047,-0.031,-4.761,-1.099,1.892
2025-10-05 17:33:07,931,20305,20244,0.967,0.004,-0.183,-5.005,-2.625,1.465
2025-10-05 17:33:07,950,20305,20244,1.029,-0.005,-0.16,-5.615,-4.395,-0.122
2025-10-05 17:33:07,969,20305,20244,1.072,-0.021,-0.112,-4.883,-3.296,-0.61
2025-10-05 17:33:07,988,20305,20244,1.008,-0.075,-0.06,-2.93,-0.488,-0.732
2025-10-05 17:33:08,19,20305,20244,0.901,-0.049,-0.074,-2.502,-1.526,-1.282
2025-10-05 17:33:08,38,20305,20244,0.959,-0.064,-0.014,-1.709,0.122,0.427
2025-10-05 17:33:08,57,20305,20244,1.008,-0.046,-0.008,-1.953,-3.052,-0.793
2025-10-05 17:33:08,76,20305,20244,1.035,-0.024,-0.036,-2.441,-1.343,-0.183
2025-10-05 17:33:08,95,20305,20244,1.007,-0.045,-0.06,-2.625,2.258,-1.526
2025-10-05 17:33:08,114,20305,20244,1.032,-0.048,-0.046,-2.991,2.197,-0.977
2025-10-05 17:33:08,133,20305,20244,1.029,-0.064,-0.046,-2.991,2.991,-0.427
2025-10-05 17:33:08,152,20305,20244,1.002,-0.035,-0.066,-3.723,1.16,-0.732
2025-10-05 17:33:08,171,20305,20244,0.989,-0.029,-0.059,-2.625,-0.183,-0.244
2025-10-05 17:33:08,190,20305,20244,1.001,0.005,-0.049,-2.686,-0.488,-0.793
2025-10-05 17:33:08,209,20305,20244,0.999,-0.022,-0.04,-2.014,2.075,-0.854
2025-10-05 17:33:08,228,20305,20244,0.983,-0.007,-0.065,-2.38,2.625,0.061
2025-10-05 17:33:08,247,20305,20244,1.005,-0.05,-0.068,-2.258,0.427,-0.549
2025-10-05 17:33:08,266,20305,20244,0.959,-0.029,-0.082,-3.906,-0.122,-0.061
2025-10-05 17:33:08,285,20305,20244,0.99,-0.062,-0.058,-4.15,0,-0.977
2025-10-05 17:33:08,304,20305,20244,0.978,-0.027,-0.081,-5.066,-0.671,-0.671
2025-10-05 17:33:08,323,20305,20244,0.995,-0.047,-0.066,-4.7,0.671,-0.549
2025-10-05 17:33:08,341,20305,20244,1.015,0.004,-0.071,-5.615,1.648,-0.671
2025-10-05 17:33:08,361,20305,20244,0.992,-0.035,-0.068,-4.822,0.549,0
2025-10-05 17:33:08,380,20305,20244,1.006,0.001,-0.085,-5.554,-0.61,-0.427
2025-10-05 17:33:08,399,20305,20244,0.948,-0.028,-0.095,-5.249,0.977,0
2025-10-05 17:33:08,418,20305,20244,1.014,-0.013,-0.074,-5.859,1.099,-0.793
2025-10-05 17:33:08,437,20305,20244,1.002,-0.016,-0.093,-6.409,0.732,0.122
2025-10-05 17:33:08,456,20305,20244,1.001,-0.027,-0.069,-7.446,1.709,-0.427
2025-10-05 17:33:08,475,20305,20244,0.996,0.011,-0.047,-8.118,1.648,1.16
2025-10-05 17:33:08,494,20305,20244,0.98,-0.003,-0.095,-8.484,3.357,0.488
2025-10-05 17:33:08,513,20305,20244,0.999,0.022,-0.076,-9.155,1.709,1.587
2025-10-05 17:33:08,532,20305,20244,0.959,-0.001,-0.111,-8.667,0.061,0.61
2025-10-05 17:33:08,551,20305,20244,0.999,0.024,-0.062,-8.972,1.709,2.258
2025-10-05 17:33:08,570,20305,20244,0.991,-0.039,-0.079,-8.789,0.244,0.977
2025-10-05 17:33:08,589,20305,20244,0.983,-0.007,-0.077,-9.46,-1.343,2.319
2025-10-05 17:33:08,608,20305,20244,0.967,-0.051,-0.101,-9.338,0.244,0.916
2025-10-05 17:33:08,627,20305,20244,0.992,-0.021,-0.053,-9.766,3.967,2.319
2025-10-05 17:33:08,646,20305,20244,1.032,-0.028,-0.032,-9.705,4.822,1.221
2025-10-05 17:33:08,665,20305,20244,1.005,-0.028,-0.062,-9.46,-1.099,1.587
2025-10-05 17:33:08,684,20305,20244,0.983,-0.023,-0.109,-9.155,2.38,1.038
2025-10-05 17:33:08,703,20305,20244,0.961,-0.027,-0.124,-9.216,-3.723,1.282
2025-10-05 17:33:08,722,20305,20244,1.007,-0.036,-0.06,-9.338,-1.404,1.038
2025-10-05 17:33:08,741,20305,20244,1.027,-0.02,-0.075,-8.911,4.944,1.343
2025-10-05 17:33:08,760,20305,20244,0.979,-0.035,-0.119,-8.606,5.005,1.221
2025-10-05 17:33:08,778,20305,20244,0.952,-0.022,-0.159,-8.972,-2.38,1.465
2025-10-05 17:33:08,798,20305,20244,0.958,-0.024,-0.115,-8.362,-5.493,0.854
2025-10-05 17:33:08,817,20305,20244,0.981,-0.015,-0.109,-8.667,-4.944,1.587
2025-10-05 17:33:08,836,20305,20244,0.942,-0.043,-0.155,-8.484,-2.197,0.977
2025-10-05 17:33:08,854,20305,20244,1.003,-0.021,-0.114,-9.277,4.333,1.038
2025-10-05 17:33:08,874,20305,20244,1.052,-0.026,-0.072,-8.667,4.517,1.343
